Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Board Games and Regulars’ Tables — Extending User Centred Design in the Mobia Project","Human Aspects of IT for the Aged Population. Design for Aging","","","","10.1007/978-3-319-39943-0_13","Johannes TrögerJan AlexanderssonJochen BritzMaurice RekrutDaniel BieberKathleen Schwarz","2016","http://link.springer.com/chapter/10.1007/978-3-319-39943-0_13","Chapter"
"Comparison of Two Methods to Control the Mouse Using a Keypad","Computers Helping People with Special Needs","","","","10.1007/978-3-319-41267-2_72","Torsten FelzerIan Scott MacKenzieJohn Magee","2016","http://link.springer.com/chapter/10.1007/978-3-319-41267-2_72","Chapter"
"Designing Transport Supporting Services Together with Users with Intellectual Disabilities","Designing for Digital Transformation. Co-Creating Services with Citizens and Industry","","","","10.1007/978-3-030-64823-7_6","Sofie WassLise Amy HansenChris Safari","2020","http://link.springer.com/chapter/10.1007/978-3-030-64823-7_6","Chapter"
"just Physio kidding - NUI and Gamification based Therapeutic Intervention for Children with Special Needs","Pervasive Computing Paradigms for Mental Health","","","","10.1007/978-3-319-74935-8_7","Rui Neves MadeiraAndré AntunesOctavian Postolache","2018","http://link.springer.com/chapter/10.1007/978-3-319-74935-8_7","Chapter"
"A Systematic Mapping of Game-Based Methods to Tackle a Public Health Problem","Entertainment Computing – ICEC 2018","","","","10.1007/978-3-319-99426-0_37","Tiago França Melo LimaClodoveu Augusto Davis Jr.","2018","http://link.springer.com/chapter/10.1007/978-3-319-99426-0_37","Chapter"
"A Novel Collaborative Virtual Reality Game for Children with ASD to Foster Social Interaction","Universal Access in Human-Computer Interaction. Users and Context Diversity","","","","10.1007/978-3-319-40238-3_27","Huan ZhaoAmy SwansonAmy WeitlaufZachary WarrenNilanjan Sarkar","2016","http://link.springer.com/chapter/10.1007/978-3-319-40238-3_27","Chapter"
"Engaging Automation at Work – A Literature Review","Human Work Interaction Design. Designing Engaging Automation","","","","10.1007/978-3-030-05297-3_11","Virpi RotoPhilippe PalanqueHannu Karvonen","2019","http://link.springer.com/chapter/10.1007/978-3-030-05297-3_11","Chapter"
"LOCAL: Online Visibility for Local Shopkeepers Through Participatory Geo-information Systems","Research into Design for a Connected World","","","","10.1007/978-981-13-5974-3_54","Rohit GuptaUdayan VidyantaSilpa Murali","2019","http://link.springer.com/chapter/10.1007/978-981-13-5974-3_54","Chapter"
"From Smart Concept to User Experience Practice a Synthetic Model of Reviewed and Organized Issues to Conceive Qualified Interactions","Advances in Information and Communication","","","","10.1007/978-3-030-12388-8_25","Cristina Caramelo Gomes","2020","http://link.springer.com/chapter/10.1007/978-3-030-12388-8_25","Chapter"
"Teaching Design for Sustainability for Socioeconomic Ecosystems—Three Case Studies","Research into Design for a Connected World","","","","10.1007/978-981-13-5977-4_78","Sharmistha BanerjeePankaj UpadhyayRavi Mokashi Punekar","2019","http://link.springer.com/chapter/10.1007/978-981-13-5977-4_78","Chapter"
"User Satisfaction with Organizational Learning Time-Efficiency in Topaasia Cards","Simulation Gaming. Applications for Sustainable Cities and Smart Infrastructures","","","","10.1007/978-3-319-91902-7_10","Otso HannulaJ. Tuomas Harviainen","2018","http://link.springer.com/chapter/10.1007/978-3-319-91902-7_10","Chapter"
"Participatory Verification of Railway Infrastructure by Representing Regulations in RailCNL","Software Engineering and Formal Methods","","","","10.1007/978-3-319-66197-1_6","Bjørnar LutebergetJohn J. CamilleriChristian JohansenGerardo Schneider","2017","http://link.springer.com/chapter/10.1007/978-3-319-66197-1_6","Chapter"
"Intuitive Understanding of Domain-Specific Modeling Languages: Proposition and Application of an Evaluation Technique","Conceptual Modeling","","","","10.1007/978-3-030-33223-5_26","Dominik BorkChristine SchrüfferDimitris Karagiannis","2019","http://link.springer.com/chapter/10.1007/978-3-030-33223-5_26","Chapter"
"The Importance of Project Management Competences: A Case Study in Public Administration","New Knowledge in Information Systems and Technologies","","","","10.1007/978-3-030-16181-1_10","Eliane Gonzales MeirellesAnabela TeresoCláudio Santos","2019","http://link.springer.com/chapter/10.1007/978-3-030-16181-1_10","Chapter"
"A Learning Management System Accessible for Visual, Hearing and Physical Impairments","Universal Access in Human-Computer Interaction. Theory, Methods and Tools","","","","10.1007/978-3-030-23560-4_35","Marcos NascimentoThiago OliveiraNelson LimaRenato RamosLidiane SilvaFrancisco OliveiraAnarosa Brandão","2019","http://link.springer.com/chapter/10.1007/978-3-030-23560-4_35","Chapter"
"Android Accessible m-Learning Application for People with Hearing and Physical Disabilities","HCI International 2016 – Posters' Extended Abstracts","","","","10.1007/978-3-319-40542-1_34","Thiago Alves Costa de AraujoFrancisco Carlos de Mattos Brito OliveiraMarcela Lopes AlvesMaikon Igor da Silva SoaresAnderson Severo de MatosAdriano Tavares de FreitasLidiane Castro Silva","2016","http://link.springer.com/chapter/10.1007/978-3-319-40542-1_34","Chapter"
"Skramble: An Embeddable Python Programming Environment for Use in Learning Systems","Computers Supported Education","","","","10.1007/978-3-319-63184-4_11","Henry MiskinAnandha Gopalan","2017","http://link.springer.com/chapter/10.1007/978-3-319-63184-4_11","Chapter"
"Generation of Adapted Learning Scenarios in a Serious Game: Lessons Learnt","Games and Learning Alliance","","","","10.1007/978-3-030-63464-3_2","Pierre Laforcade","2020","http://link.springer.com/chapter/10.1007/978-3-030-63464-3_2","Chapter"
"A Board-Game for Co-Designing Smart Nature Environments in Workshops with Children","End-User Development","","","","10.1007/978-3-030-24781-2_9","Rosella GennariMaristella MateraAlessandra MelonioEftychia Roumelioti","2019","http://link.springer.com/chapter/10.1007/978-3-030-24781-2_9","Chapter"
"What Is Hip? – Classifying Adopters and Rejecters of Interactive Digital Textiles in Home Environments","Information and Communication Technologies for Ageing Well and e-Health","","","","10.1007/978-3-319-93644-4_1","Julia van HeekPhilipp BraunerMartina Ziefle","2018","http://link.springer.com/chapter/10.1007/978-3-319-93644-4_1","Chapter"
"A Blockchain-Enabled Participatory Decision Support Framework","Social, Cultural, and Behavioral Modeling","","","","10.1007/978-3-319-60240-0_40","Marek Laskowski","2017","http://link.springer.com/chapter/10.1007/978-3-319-60240-0_40","Chapter"
"Contextual Evaluation of Digital Media Through Experience-Focused Participatory Bodystorming in a Full-Scale Spatial Prototype","HCI International 2019 - Posters","","","","10.1007/978-3-030-23522-2_5","Yihyun LimFederico Casalegno","2019","http://link.springer.com/chapter/10.1007/978-3-030-23522-2_5","Chapter"
"A Pilot Study on Personalised Coaching to Increase Older Adults’ Physical and Social Activities","Ambient Intelligence– Software and Applications – 8th International Symposium on Ambient Intelligence (ISAmI 2017)","","","","10.1007/978-3-319-61118-1_18","Rebecka JanolsEsteban GuerreroHelena Lindgren","2017","http://link.springer.com/chapter/10.1007/978-3-319-61118-1_18","Chapter"
"Developing a System for Post-Stroke Rehabilitation: An Exergames Approach","Universal Access in Human-Computer Interaction. Users and Context Diversity","","","","10.1007/978-3-319-40238-3_39","Arsénio ReisJorge LainsHugo ParedesVitor FilipeCatarina AbrantesFernando FerreiraRomeu MendesPaula AmorimJoão Barroso","2016","http://link.springer.com/chapter/10.1007/978-3-319-40238-3_39","Chapter"
"An Assessment Tool for Measuring Human Centered Design Adoption in Software Development Process","Trends and Advances in Information Systems and Technologies","","","","10.1007/978-3-319-77712-2_100","Rogayah Abdul MajidNor Laila Md. NoorWan Adilah Wan Adnan","2018","http://link.springer.com/chapter/10.1007/978-3-319-77712-2_100","Chapter"
"DupRobo: Interactive Robotic Autocompletion of Physical Block-Based Repetitive Structure","Human-Computer Interaction – INTERACT 2019","","","","10.1007/978-3-030-29384-0_29","Taizhou ChenYi-Shiun WuKening Zhu","2019","http://link.springer.com/chapter/10.1007/978-3-030-29384-0_29","Chapter"
"User Needs in Smart Homes: Changing Needs According to Life Cycles and the Impact on Designing Smart Home Solutions","Human-Computer Interaction – INTERACT 2019","","","","10.1007/978-3-030-29384-0_33","Olivia De RuyckPeter ConradieLieven De MarezJelle Saldien","2019","http://link.springer.com/chapter/10.1007/978-3-030-29384-0_33","Chapter"
"Virtual Reality to Stimulate Cognitive Behavior of Alzheimer’s and Dementia Patients","Augmented Reality, Virtual Reality, and Computer Graphics","","","","10.1007/978-3-030-58468-9_8","Daniela De LucaFrancesca Maria Ugliotti","2020","http://link.springer.com/chapter/10.1007/978-3-030-58468-9_8","Chapter"
"Empowered and Informed: Participation of Children in HCI","Human-Computer Interaction - INTERACT 2017","","","","10.1007/978-3-319-67684-5_27","Janet C. ReadMatthew HortonDaniel FittonGavin Sim","2017","http://link.springer.com/chapter/10.1007/978-3-319-67684-5_27","Chapter"
"Strategies for Inclusive End-User Co-Creation of Inclusive Storytelling Games","Entertainment Computing and Serious Games","","","","10.1007/978-3-030-34644-7_16","Franco Eusébio GarciaVânia Paula de Almeida Neris","2019","http://link.springer.com/chapter/10.1007/978-3-030-34644-7_16","Chapter"
"Exploring User-Defined Gestures and Voice Commands to Control an Unmanned Aerial Vehicle","Intelligent Technologies for Interactive Entertainment","","","","10.1007/978-3-319-49616-0_5","Ekaterina PeshkovaMartin HitzDavid Ahlström","2017","http://link.springer.com/chapter/10.1007/978-3-319-49616-0_5","Chapter"
"The IoT and Unpacking the Heffalump’s Trunk","Proceedings of the Future Technologies Conference (FTC) 2018","","","","10.1007/978-3-030-02686-8_11","Joseph LindleyPaul CoultonRachel Cooper","2019","http://link.springer.com/chapter/10.1007/978-3-030-02686-8_11","Chapter"
"3D Hologram Learning Kit Development for Elementary Education","Learning and Collaboration Technologies. Human and Technology Ecosystems","","","","10.1007/978-3-030-50506-6_32","Youbin KimDong Yeong Lee","2020","http://link.springer.com/chapter/10.1007/978-3-030-50506-6_32","Chapter"
"Sustainability Strategies in Industrial Practice","Advances in Production Management Systems. The Path to Intelligent, Collaborative and Sustainable Manufacturing","","","","10.1007/978-3-319-66926-7_41","Silje Helene AschehougKjersti Øverbø Schulte","2017","http://link.springer.com/chapter/10.1007/978-3-319-66926-7_41","Chapter"
"Co-design of a Virtual Training Tool with Emergency Management Stakeholders for Extreme Weather Response","Design, User Experience, and Usability: Theory and Practice","","","","10.1007/978-3-319-91797-9_14","Jaziar RadiantiSantiago Gil MartinezBjørn Erik MunkvoldMorgan Konnestad","2018","http://link.springer.com/chapter/10.1007/978-3-319-91797-9_14","Chapter"
"Analysis and Classification of Adaptation Tools for Transport Sector Adaptation Planning","Critical Information Infrastructures Security","","","","10.1007/978-3-319-99843-5_4","Georgia LykouGeorge IakovakisGeorge ChronisDimitris Gritzalis","2018","http://link.springer.com/chapter/10.1007/978-3-319-99843-5_4","Chapter"
"A Virtual Community Design for Home-Based Chronic Disease Healthcare","Usability- and Accessibility-Focused Requirements Engineering","","","","10.1007/978-3-319-45916-5_11","Yan HuGuohua BaiJenny LundbergSara Eriksén","2016","http://link.springer.com/chapter/10.1007/978-3-319-45916-5_11","Chapter"
"Applicability of Agile Methods for Dynamic Requirements in Smart PSS Development","Advances in Production Management Systems. Production Management for the Factory of the Future","","","","10.1007/978-3-030-30000-5_81","Stefan WiesnerJannicke Baalsrud HaugePaul SonntagKlaus-Dieter Thoben","2019","http://link.springer.com/chapter/10.1007/978-3-030-30000-5_81","Chapter"
"Will Historians Ever Have Big Data?","Computational History and Data-Driven Humanities","","","","10.1007/978-3-319-46224-0_9","Jennifer Edmond","2016","http://link.springer.com/chapter/10.1007/978-3-319-46224-0_9","Chapter"
"Ontology Development for Interoperable Database to Share Data in Service Fields","Semantic Technology","","","","10.1007/978-3-319-31676-5_23","Satoshi NishimuraKen FukudaKentaro WatanabeHiroyasu MiwaTakuichi Nishimura","2016","http://link.springer.com/chapter/10.1007/978-3-319-31676-5_23","Chapter"
"Gesture Elicitation and Usability Testing for an Armband Interacting with Netflix and Spotify","Information Technology and Systems","","","","10.1007/978-3-030-11890-7_60","Robin GuéritAlessandro CierroJean VanderdoncktJorge Luis Pérez-Medina","2019","http://link.springer.com/chapter/10.1007/978-3-030-11890-7_60","Chapter"
"Beyond the Infrastructure. Sustainable Landscape Regeneration Through Greenways: Towards Project Guidelines for the Sardinia Island (Italy)","Computational Science and Its Applications – ICCSA 2020","","","","10.1007/978-3-030-58820-5_25","Valeria SaiuFrancesco Pinna","2020","http://link.springer.com/chapter/10.1007/978-3-030-58820-5_25","Chapter"
"The Systematic Integration of Stakeholders into Factory Planning, Construction, and Factory Operations to Increase Acceptance and Prevent Disruptions","Advances in Production Management Systems. Towards Smart Production Management Systems","","","","10.1007/978-3-030-29996-5_62","Uwe DombrowskiAlexander KarlColette VogelerNils Bandelow","2019","http://link.springer.com/chapter/10.1007/978-3-030-29996-5_62","Chapter"
"Enactive Robot Assisted Didactics (ERAD): The Role of the Maker Movement","Educational Robotics in the Context of the Maker Movement","","","","10.1007/978-3-030-18141-3_2","Hagen LehmannPier Giuseppe Rossi","2020","http://link.springer.com/chapter/10.1007/978-3-030-18141-3_2","Chapter"
"Someone Else’s Story: An Ethical Approach to Interactive Narrative Design for Cultural Heritage","Interactive Storytelling","","","","10.1007/978-3-030-33894-7_6","Rebecca Rouse","2019","http://link.springer.com/chapter/10.1007/978-3-030-33894-7_6","Chapter"
"Identifying Strategic Planning Patterns of Smart Initiatives. An Empirical Research in Spanish Smart Cities","Electronic Government","","","","10.1007/978-3-030-57599-1_28","Manuel Pedro Rodríguez BolívarCristina Alcaide MuñozLaura Alcaide Muñoz","2020","http://link.springer.com/chapter/10.1007/978-3-030-57599-1_28","Chapter"
