Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Group Learning of Programming by means of Real Time Distributed Collaboration Techniques","HCI related papers of Interacción 2004","","","","10.1007/1-4020-4205-1_24","Crescencio BravoMiguel á. RedondoAntonio J. MendesManuel Ortega","2006","http://link.springer.com/chapter/10.1007/1-4020-4205-1_24","Chapter"
"Operational Design In VO Supply Networks Creation","Network-Centric Collaboration and Supporting Frameworks","","","","10.1007/978-0-387-38269-2_40","Cathal HeaveyP J ByrnePaul ListonJames Byrne","2006","http://link.springer.com/chapter/10.1007/978-0-387-38269-2_40","Chapter"
"Automated Outsourcing Partnership Management Using Semantic Web Services","Computer Supported Cooperative Work in Design II","","","","10.1007/11686699_19","Woongsup KimMoon-Jung ChungJohn Lloyd","2006","http://link.springer.com/chapter/10.1007/11686699_19","Chapter"
"The Ship Propeller Design System for Coupling of CAD, CAE and CAO","Information Computing and Applications","","","","10.1007/978-3-642-34038-3_22","Jinfeng Huang","2012","http://link.springer.com/chapter/10.1007/978-3-642-34038-3_22","Chapter"
"Study on Product Lifecycle Oriented Product Design Quality Control System","International Asia Conference on Industrial Engineering and Management Innovation (IEMI2012) Proceedings","","","","10.1007/978-3-642-38445-5_82","Xing-yu JiangLong-zhen XuXin-min ZhangYe Bian","2013","http://link.springer.com/chapter/10.1007/978-3-642-38445-5_82","Chapter"
"Process-Oriented DFM System for Ubiquitous Devices","Computational Science and Its Applications - ICCSA 2006","","","","10.1007/11751632_75","Yongsik KimTaesoo LimDongsoo KimCheol JungHonggee Jin","2006","http://link.springer.com/chapter/10.1007/11751632_75","Chapter"
"Communicating the Value of PSS Design Alternatives using Color-Coded CAD Models","Functional Thinking for Value Creation","","","","10.1007/978-3-642-19689-8_11","Alessandro BertoniMarco BertoniOla Isaksson","2011","http://link.springer.com/chapter/10.1007/978-3-642-19689-8_11","Chapter"
"Design Professionals Involved in Design Management: Roles and Interactions in Different Scenarios: A Systematic Review","ICoRD'13","","","","10.1007/978-81-322-1050-4_69","Cláudia Souza LibânioFernando Gonçalves Amaral","2013","http://link.springer.com/chapter/10.1007/978-81-322-1050-4_69","Chapter"
"A Fluid Flow Approach to Usability Analysis of Multi-user Systems","Engineering Interactive Systems","","","","10.1007/978-3-540-85992-5_15","Mieke MassinkDiego LatellaMaurice H. ter BeekMichael D. HarrisonMichele Loreti","2008","http://link.springer.com/chapter/10.1007/978-3-540-85992-5_15","Chapter"
"Process Model Difference Analysis for Supporting Process Evolution","Software Process Improvement","","","","10.1007/11908562_12","Martín SotoJürgen Münch","2006","http://link.springer.com/chapter/10.1007/11908562_12","Chapter"
"Different Function Breakdowns for One Existing Product: Experimental Results","Design Computing and Cognition ’10","","","","10.1007/978-94-007-0510-4_22","Thomas AlinkClaudia EckertAnne RuckpaulAlbert Albers","2011","http://link.springer.com/chapter/10.1007/978-94-007-0510-4_22","Chapter"
"Framework of a Collaboration-Based Engineering Service System for Mould Industry","Computational Science and Its Applications – ICCSA 2007","","","","10.1007/978-3-540-74484-9_4","Chang Ho LeeYong Ju Cho","2007","http://link.springer.com/chapter/10.1007/978-3-540-74484-9_4","Chapter"
"Dempster–Shafer Theory Based Consensus Building in Collaborative Conceptual Modeling","Proceedings of the International Conference on Human-centric Computing 2011 and Embedded and Multimedia Computing 2011","","","","10.1007/978-94-007-2105-0_16","Lili JiaHuiping ZhouZhiying WangChengzheng Sun","2011","http://link.springer.com/chapter/10.1007/978-94-007-2105-0_16","Chapter"
"Specimen’s behavior management: A masterpiece for Biodiversity Information System’s representation","Information Technologies in Environmental Engineering","","","","10.1007/978-3-540-88351-7_42","Didier SébastienRémy CourdierNoël ConruytNicolas SébastienTullio Tanzi","2009","http://link.springer.com/chapter/10.1007/978-3-540-88351-7_42","Chapter"
"Generative Art Images by Complex Functions Based Genetic Algorithm","Trends in Computer Aided Innovation","","","","10.1007/978-0-387-75456-7_13","Hong LiuXiyu Liu","2007","http://link.springer.com/chapter/10.1007/978-0-387-75456-7_13","Chapter"
"Research on a Kind of Optimization Scheme of MIMO-OFDM Sphere Equalization Technology for Unmanned Aerial Vehicle Wireless Image Transmission Data Link System","Advanced Computer Architecture","","","","10.1007/978-3-662-44491-7_19","Jian ZhaoHengzhu LiuXucan ChenBotao ZhangTing Chen","2014","http://link.springer.com/chapter/10.1007/978-3-662-44491-7_19","Chapter"
"Avatar Expression Agent in Virtual Architecture","Computer-Aided Architectural Design Futures (CAADFutures) 2007","","","","10.1007/978-1-4020-6528-6_27","Jumphon LertlakkhanakulSun-Hwie HwangJin-Won Choi","2007","http://link.springer.com/chapter/10.1007/978-1-4020-6528-6_27","Chapter"
"The Facets of Sociomateriality: A Systematic Mapping of Emerging Concepts and Definitions","Nordic Contributions in IS Research","","","","10.1007/978-3-642-39832-2_6","Elena ParmiggianiMarius Mikalsen","2013","http://link.springer.com/chapter/10.1007/978-3-642-39832-2_6","Chapter"
"Complexity in Collaborative Online Socio-Interationist Environments: A Good Reason for Distributed Systems","Advanced Distributed Systems","","","","10.1007/11533962_20","Hilton José Silva de AzevedoEdson Emílio Scalabrin","2005","http://link.springer.com/chapter/10.1007/11533962_20","Chapter"
"Information Cultures and Counter-Cultures","The Information Society: Emerging Landscapes","","","","10.1007/0-387-31168-8_1","Colin Beardon","2006","http://link.springer.com/chapter/10.1007/0-387-31168-8_1","Chapter"
"Repurposing Serious Games in Health Care Education","XII Mediterranean Conference on Medical and Biological Engineering and Computing 2010","","","","10.1007/978-3-642-13039-7_244","A. ProtopsaltisD. PanzoliI. DunwellS. de Freitas","2010","http://link.springer.com/chapter/10.1007/978-3-642-13039-7_244","Chapter"
"Software Development Processes for Games: A Systematic Literature Review","Systems, Software and Services Process Improvement","","","","10.1007/978-3-662-43896-1_16","Ann Osborne O’HaganGerry ColemanRory V. O’Connor","2014","http://link.springer.com/chapter/10.1007/978-3-662-43896-1_16","Chapter"
"Education Cloud: New Development of Informationization Education in China","Frontier and Future Development of Information Technology in Medicine and Education","","","","10.1007/978-94-007-7618-0_131","Liangtao Yang","2014","http://link.springer.com/chapter/10.1007/978-94-007-7618-0_131","Chapter"
"Interactive Visual Transformation for Symbolic Representation of Time-Oriented Data","Human-Computer Interaction and Knowledge Discovery in Complex, Unstructured, Big Data","","","","10.1007/978-3-642-39146-0_37","Tim LammarschWolfgang AignerAlessio BertoneMarkus BöglTheresia GschwandtnerSilvia MikschAlexander Rind","2013","http://link.springer.com/chapter/10.1007/978-3-642-39146-0_37","Chapter"
"A Business View on Testing ERP Systems with Value-Based Requirements Coverage","Innovation and Future of Enterprise Information Systems","","","","10.1007/978-3-642-37021-2_17","Rudolf RamlerTheodorich KopetzkyWolfgang Platz","2013","http://link.springer.com/chapter/10.1007/978-3-642-37021-2_17","Chapter"
"A Systematic Review of Technologies Designed to Improve and Assist Cognitive Decline for Both the Current and Future Aging Populations","Internationalization, Design and Global Development","","","","10.1007/978-3-642-02767-3_17","Kelley GurleyAnthony F. Norcio","2009","http://link.springer.com/chapter/10.1007/978-3-642-02767-3_17","Chapter"
"Design Principles of Coordinated Multi-incident Emergency Response Systems","Intelligence and Security Informatics","","","","10.1007/11427995_8","Rui ChenRaj SharmanH. Raghav RaoShambhu Upadhyaya","2005","http://link.springer.com/chapter/10.1007/11427995_8","Chapter"
"Transfer of Learnings between Disciplines: What S-BPM Facilitators Could Ask Progressive Educators (and might not dare to do)","Universal Access in Human-Computer Interaction. Universal Access to Information and Knowledge","","","","10.1007/978-3-319-07440-5_40","Chris Stary","2014","http://link.springer.com/chapter/10.1007/978-3-319-07440-5_40","Chapter"
"Embedded Assessment: Overcoming Barriers to Early Detection with Pervasive Computing","Pervasive Computing","","","","10.1007/11428572_20","Margaret MorrisStephen S. IntilleJennifer S. Beaudin","2005","http://link.springer.com/chapter/10.1007/11428572_20","Chapter"
"Developing Playability Heuristics for Computer Games from Online Reviews","Design, User Experience, and Usability. Theories, Methods, and Tools for Designing the User Experience","","","","10.1007/978-3-319-07668-3_48","Miaoqi ZhuXiaowen Fang","2014","http://link.springer.com/chapter/10.1007/978-3-319-07668-3_48","Chapter"
"The GamiMedia Model: Gamifying Content Culture","Cross-Cultural Design","","","","10.1007/978-3-319-07308-8_75","Mizuki SakamotoTatsuo Nakajima","2014","http://link.springer.com/chapter/10.1007/978-3-319-07308-8_75","Chapter"
"TRUMP: A Trusted Mobile Platform for Self-management of Chronic Illness in Rural Areas","Trust and Trustworthy Computing","","","","10.1007/978-3-642-38908-5_11","Chris BurnettPeter EdwardsTimothy J. NormanLiang ChenYogachandran RahulamathavanMariesha JaffrayEdoardo Pignotti","2013","http://link.springer.com/chapter/10.1007/978-3-642-38908-5_11","Chapter"
"Wide-Area Traffic Simulation Based on Driving Behavior Model","Principles of Practice in Multi-Agent Systems","","","","10.1007/978-3-642-11161-7_32","Yuu NakajimaYoshiyuki NakaiHattori HiromitsuToru Ishida","2009","http://link.springer.com/chapter/10.1007/978-3-642-11161-7_32","Chapter"
"Using a Creativity Workshop to Generate Requirements for an Event Database Application","Requirements Engineering: Foundation for Software Quality","","","","10.1007/978-3-540-69062-7_10","Claudia SchlosserSara JonesNeil Maiden","2008","http://link.springer.com/chapter/10.1007/978-3-540-69062-7_10","Chapter"
"Modular Product Architecture: The Role of Information Exchange for Customization","Rapid Modelling and Quick Response","","","","10.1007/978-1-84996-525-5_14","AHM ShamsuzzohaPetri T. Helo","2010","http://link.springer.com/chapter/10.1007/978-1-84996-525-5_14","Chapter"
"An Empirical Study on Implementing Free/Libre Open Source Software (FLOSS) in Schools","Social Informatics: An Information Society for all? In Remembrance of Rob Kling","","","","10.1007/978-0-387-37876-3_10","Yuwei LinEnrico Zini","2006","http://link.springer.com/chapter/10.1007/978-0-387-37876-3_10","Chapter"
"Virtual User Concept for Inclusive Design of Consumer Products and User Interfaces","Universal Access in Human-Computer Interaction. Users Diversity","","","","10.1007/978-3-642-21663-3_9","Yehya MohamadCarlos A. VelascoJaroslav PullmannMichael LawoPierre Kirisci","2011","http://link.springer.com/chapter/10.1007/978-3-642-21663-3_9","Chapter"
"Collaboration through ICT between Healthcare Professionals: The Social Requirements of Health 2.0 Applications","Electronic Healthcare","","","","10.1007/978-3-642-11745-9_26","Pieter DuysburghAn Jacobs","2010","http://link.springer.com/chapter/10.1007/978-3-642-11745-9_26","Chapter"
"Reframing Design under Technical Conditions","Design, User Experience, and Usability. Theories, Methods, and Tools for Designing the User Experience","","","","10.1007/978-3-319-07668-3_10","Moritz Greiner-PetterClaudia Mareis","2014","http://link.springer.com/chapter/10.1007/978-3-319-07668-3_10","Chapter"
"Port-Based Ontology for Scheme Generation of Mechanical System","Global Design to Gain a Competitive Edge","","","","10.1007/978-1-84800-239-5_21","Dongxing CaoJian XuGe YangChunxiang Cui","2008","http://link.springer.com/chapter/10.1007/978-1-84800-239-5_21","Chapter"
"The Bangladesh National Biometric Database: A Transferable Success?","Electronic Government and the Information Systems Perspective","","","","10.1007/978-3-642-15172-9_19","M. Sirajul IslamÅke Grönlund","2010","http://link.springer.com/chapter/10.1007/978-3-642-15172-9_19","Chapter"
"Envisioning a New Future for the Enterprise with a Big Data Experience Framework","New Perspectives in Information Systems and Technologies, Volume 1","","","","10.1007/978-3-319-05951-8_20","Faith McCrearyAnne McEwanDerrick SchlossMarla Gomez","2014","http://link.springer.com/chapter/10.1007/978-3-319-05951-8_20","Chapter"
"Search Interfaces for Mathematicians","Intelligent Computer Mathematics","","","","10.1007/978-3-319-08434-3_12","Andrea Kohlhase","2014","http://link.springer.com/chapter/10.1007/978-3-319-08434-3_12","Chapter"
"Touch & Write: Penabled Collaborative Intelligence","Knowledge Technology","","","","10.1007/978-3-642-32826-8_1","Andreas DengelMarcus LiwickiMarkus Weber","2012","http://link.springer.com/chapter/10.1007/978-3-642-32826-8_1","Chapter"
"Capturing and Restoring the Context of Everyday Work: A Case Study at a Law Office","Human Centered Design","","","","10.1007/978-3-642-02806-9_108","Gaston R. CangianoJames D. Hollan","2009","http://link.springer.com/chapter/10.1007/978-3-642-02806-9_108","Chapter"
"The TARDIS Framework: Intelligent Virtual Agents for Social Coaching in Job Interviews","Advances in Computer Entertainment","","","","10.1007/978-3-319-03161-3_35","Keith AndersonElisabeth AndréT. BaurSara BernardiniM. CholletE. ChryssafidouI. DamianC. EnnisA. EggesP. GebhardH. JonesM. OchsC. PelachaudKaśka Porayska-PomstaP. RizzoNicolas Sabouret","2013","http://link.springer.com/chapter/10.1007/978-3-319-03161-3_35","Chapter"
"A Pattern Based Approach for Re-engineering Non-Ontological Resources into Ontologies","The Semantic Web","","","","10.1007/978-3-540-89704-0_12","Andrés García-SilvaAsunción Gómez-PérezMari Carmen Suárez-FigueroaBoris Villazón-Terrazas","2008","http://link.springer.com/chapter/10.1007/978-3-540-89704-0_12","Chapter"
"Network Based Engineering Design Education","Knowledge-Based Intelligent Information and Engineering Systems","","","","10.1007/11552413_8","Kang-Soo LeeSang Hun Lee","2005","http://link.springer.com/chapter/10.1007/11552413_8","Chapter"
"Gestures to Intuitively Control Large Displays","Gesture-Based Human-Computer Interaction and Simulation","","","","10.1007/978-3-540-92865-2_22","Wim FikkertPaul van der VetHan RauwerdaTimo BreitAnton Nijholt","2009","http://link.springer.com/chapter/10.1007/978-3-540-92865-2_22","Chapter"
"Knowledge Sharing Between Design and Manufacture","Knowledge-Based Intelligent Information and Engineering Systems","","","","10.1007/11554028_32","Sean D. CochraneKeith CaseRobert I. YoungJenny A. HardingSamir Dani","2005","http://link.springer.com/chapter/10.1007/11554028_32","Chapter"
"A Forward Look at Computational Support for Conceptual Design","Intelligent Computing in Engineering and Architecture","","","","10.1007/11888598_44","John MilesLisa HallJan NoyesIan ParmeeChris Simons","2006","http://link.springer.com/chapter/10.1007/11888598_44","Chapter"
