Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Assessment of priority alternatives for preservation of historic buildings using model based on ARAS and AHP methods","Archives of Civil and Mechanical Engineering","","14","2","10.1016/j.acme.2013.10.007","V. KututE. K. ZavadskasM. Lazauskas","2014","http://link.springer.com/article/10.1016/j.acme.2013.10.007","Article"
"A value-based approach to infrastructure resilience","Environment Systems and Decisions","","38","3","10.1007/s10669-018-9701-x","Caroline FieldRichard Look","2018","http://link.springer.com/article/10.1007/s10669-018-9701-x","Article"
"Development of a transportability evaluation system using swept path analysis and multi-body dynamic simulation","Journal of Mechanical Science and Technology","","31","11","10.1007/s12206-017-1030-3","Hyun-Tae HwangSoo-Hong LeeJi Woong LeeHee Chan KimMin Hyuk WooKweon Woo MoonJiaqi LuHyungseok OhkJae Kwan KimHyo-won Suh","2017","http://link.springer.com/article/10.1007/s12206-017-1030-3","Article"
"Reviewing the Business Case for Corporate Social Responsibility: New Evidence 
and Analysis","Journal of Business Ethics","","103","2","10.1007/s10551-011-0867-0","Philipp Schreck","2011","http://link.springer.com/article/10.1007/s10551-011-0867-0","Article"
"Circular dichroism of optically active organometallic derivatives of fullerenes C60 and C70","Russian Chemical Bulletin","","58","3","10.1007/s11172-009-0056-9","V. I. SokolovV. V. BashilovN. V. AbramovaK. K. BabievskyA. G. Ginzburg","2009","http://link.springer.com/article/10.1007/s11172-009-0056-9","Article"
"Web-based collaborative conceptual design: an XML approach","The International Journal of Advanced Manufacturing Technology","","38","5 - 6","10.1007/s00170-007-1113-x","P. K. RajeshB. MageshBabu","2008","http://link.springer.com/article/10.1007/s00170-007-1113-x","Article"
"Collaborative optimization of complex systems: a multidisciplinary approach","International Journal on Interactive Design and Manufacturing (IJIDeM)","","1","4","10.1007/s12008-007-0025-1","Sébastien RabeauPhilippe DépincéFouad Bennis","2007","http://link.springer.com/article/10.1007/s12008-007-0025-1","Article"
"A Lean PSS design and evaluation framework supported by KPI monitoring and context sensitivity tools","The International Journal of Advanced Manufacturing Technology","","94","5 - 8","10.1007/s00170-017-0132-5","Dimitris MourtzisSophia FotiaEkaterini VlachouAngelos Koutoupes","2018","http://link.springer.com/article/10.1007/s00170-017-0132-5","Article"
"Moving from exascale to zettascale computing: challenges and techniques","Frontiers of Information Technology & Electronic Engineering","","19","10","10.1631/FITEE.1800494","Xiang-ke LiaoKai LuCan-qun YangJin-wen LiYuan YuanMing-che LaiLi-bo HuangPing-jing LuJian-bin FangJing RenJie Shen","2018","http://link.springer.com/article/10.1631/FITEE.1800494","Article"
"Infrastructuring for Cross-Disciplinary Synthetic Science: Meta-Study Research in Land System Science","Computer Supported Cooperative Work (CSCW)","","26","1 - 2","10.1007/s10606-017-9267-z","Alyson L. YoungWayne G. Lutters","2017","http://link.springer.com/article/10.1007/s10606-017-9267-z","Article"
"Past, present and future of the climate and human health commission","International Journal of Biometeorology","","61","1","10.1007/s00484-017-1413-2","Pablo Fdez-ArroyabeDaysarih Tápanes Robau","2017","http://link.springer.com/article/10.1007/s00484-017-1413-2","Article"
"Applications of BIM: A Brief Review and Future Outline","Archives of Computational Methods in Engineering","","25","2","10.1007/s11831-016-9204-1","Zahra PezeshkiSyed Ali Soleimani Ivari","2018","http://link.springer.com/article/10.1007/s11831-016-9204-1","Article"
"miRTarVis: an interactive visual analysis tool for microRNA-mRNA expression profile data","BMC Proceedings","","9","6","10.1186/1753-6561-9-S6-S2","Daekyoung JungBohyoung KimRobert J FreishtatMamta GiriEric HoffmanJinwook Seo","2015","http://link.springer.com/article/10.1186/1753-6561-9-S6-S2","Article"
"Continuous vs. Intermittent Insulin Delivery in Children and Adolescents with Type 1 Diabetes Mellitus","Indian Pediatrics","","56","7","10.1007/s13312-019-1560-0","Joseph L. MathewRakesh KumarDeepika Harit","2019","http://link.springer.com/article/10.1007/s13312-019-1560-0","Article"
"An optimum design selection approach for product customization development","Journal of Intelligent Manufacturing","","23","4","10.1007/s10845-010-0473-5","Chen LiuAlejandro Ramirez-SerranoGuofu Yin","2012","http://link.springer.com/article/10.1007/s10845-010-0473-5","Article"
"Climate Change, Water Scarcity, and Health Adaptation in Southwestern Coastal Bangladesh","International Journal of Disaster Risk Science","","10","1","10.1007/s13753-018-0211-8","Md. Anwarul AbedinAndrew E. CollinsUmma HabibaRajib Shaw","2019","http://link.springer.com/article/10.1007/s13753-018-0211-8","Article"
"RiskM: A multi-perspective modeling method for IT risk assessment","Information Systems Frontiers","","13","4","10.1007/s10796-010-9235-3","Stefan StreckerDavid HeiseUlrich Frank","2011","http://link.springer.com/article/10.1007/s10796-010-9235-3","Article"
"How do external openness and R&D activity influence open innovation management and the potential contribution of social media in the tourism and hospitality industry?","Information Technology & Tourism","","22","2","10.1007/s40558-019-00165-y","Patricia P. Iglesias-SánchezPilar López-DelgadoMarisol B. CorreiaCarmen Jambrino-Maldonado","2020","http://link.springer.com/article/10.1007/s40558-019-00165-y","Article"
"Identifying stakeholder opinion regarding access to “high-cost medicines”: A systematic review of the literature","Central European Journal of Medicine","","9","3","10.2478/s11536-013-0286-y","Philip WahlsterShane ScahillSanjay GargZaheer-Ud-Din Babar","2014","http://link.springer.com/article/10.2478/s11536-013-0286-y","Article"
"Introduction to the Special Issue on the Mutual Shaping of Human–Robot Interaction","International Journal of Social Robotics","","12","4","10.1007/s12369-020-00681-6","Somaya Ben AllouchMaartje de GraafSelma Šabanović","2020","http://link.springer.com/article/10.1007/s12369-020-00681-6","Article"
"Exploring and Evaluating Scenarios for a River Catchment in Northern Australia Using Scenario Development, Multi-criteria Analysis and a Deliberative Process as a Tool for Water Planning","Water Resources Management","","25","1","10.1007/s11269-010-9691-z","Anna T. StratonSue JacksonOswald MarinoniWendy ProctorEmma Woodward","2011","http://link.springer.com/article/10.1007/s11269-010-9691-z","Article"
"Physical Activity and Nutrition INfluences In ageing (PANINI): consortium mission statement","Aging Clinical and Experimental Research","","30","6","10.1007/s40520-017-0823-7","Anna C. WhittakerMassimo DelledonneTaija FinniPaolo GaragnaniCarolyn GreigVictor KallenKatja KokkoJanet LordAndrea B. MaierCarel G. M. MeskersNadine Correia SantosSarianna SipilaJanice L. ThompsonNatal van Riel","2018","http://link.springer.com/article/10.1007/s40520-017-0823-7","Article"
"Development and internal validation of a predictive risk model for anxiety after completion of treatment for early stage breast cancer","Journal of Patient-Reported Outcomes","","4","1","10.1186/s41687-020-00267-w","Jenny HarrisEdward PurssellVictoria CorneliusEmma ReamAnne JonesJo Armes","2020","http://link.springer.com/article/10.1186/s41687-020-00267-w","Article"
"Water quality evaluation of two urban streams in Northwest Uruguay: are national regulations for urban stream quality sufficient?","Environmental Monitoring and Assessment","","192","10","10.1007/s10661-020-08614-6","Elena AlvaredaChristine LucasMercedes ParadisoAdriana PipernoPablo GamazoVanessa ErasunPaola RussoAndres SarachoRafael BanegaGonzalo SaprizaFranco Teixeira de Mello","2020","http://link.springer.com/article/10.1007/s10661-020-08614-6","Article"
"Staff perspectives on the usability of electronic patient records for planning and delivering dementia care in nursing homes: a multiple case study","BMC Medical Informatics and Decision Making","","20","1","10.1186/s12911-020-01160-8","Kate ShiellsAngie Alejandra Diaz BaqueroOlga ŠtěpánkováIva Holmerová","2020","http://link.springer.com/article/10.1186/s12911-020-01160-8","Article"
"Characterizing gesture knowledge transfer across multiple contexts of use","Journal on Multimodal User Interfaces","","11","4","10.1007/s12193-017-0247-x","Radu-Daniel Vatavu","2017","http://link.springer.com/article/10.1007/s12193-017-0247-x","Article"
"Towards a Smarter Meeting Record—Capture and Access of Meetings Revisited","Multimedia Tools and Applications","","27","3","10.1007/s11042-005-3815-0","Werner GeyerHeather RichterGregory D. Abowd","2005","http://link.springer.com/article/10.1007/s11042-005-3815-0","Article"
"Socially responsible modeling: a stakeholder approach to the implementation of ethical modeling in operations research","OR Spectrum","","33","1","10.1007/s00291-009-0172-9","Matthew J. DrakeVirginia W. GerdeDavid M. Wasieleski","2011","http://link.springer.com/article/10.1007/s00291-009-0172-9","Article"
"Current methods for development of rapid reviews about diagnostic tests: an international survey","BMC Medical Research Methodology","","20","1","10.1186/s12874-020-01004-z","Ingrid Arevalo-RodriguezKaren R. SteingartAndrea C. TriccoBarbara Nussbaumer-StreitDavid KaunelisPablo Alonso-CoelloSusan BaxterPatrick M. BossuytJosé Ignacio EmparanzaJavier Zamora","2020","http://link.springer.com/article/10.1186/s12874-020-01004-z","Article"
"Preventing the transmission of COVID-19 and other coronaviruses in older adults aged 60 years and above living in long-term care: a rapid review","Systematic Reviews","","9","1","10.1186/s13643-020-01486-4","Patricia RiosAmruta RadhakrishnanChantal WilliamsNaveeta RamkissoonBa’ PhamGordon V. CormackMaura R. GrossmanMatthew P. MullerSharon E. StrausAndrea C. Tricco","2020","http://link.springer.com/article/10.1186/s13643-020-01486-4","Article"
"Describing complex design practices with a cross-domain framework: learning from Synthetic Biology and Swarm Robotics","Research in Engineering Design","","27","3","10.1007/s00163-016-0219-2","Chih-Chun ChenNathan Crilly","2016","http://link.springer.com/article/10.1007/s00163-016-0219-2","Article"
"Cyber-Physical Systems for Knowledge and Expertise Sharing in Manufacturing Contexts: Towards a Model Enabling Design","Computer Supported Cooperative Work (CSCW)","","28","3 - 4","10.1007/s10606-019-09355-y","Sven HoffmannAparecido Fabiano Pinatti de CarvalhoDarwin AbeleMarcus SchweitzerPeter TolmieVolker Wulf","2019","http://link.springer.com/article/10.1007/s10606-019-09355-y","Article"
"Public–private collaboration toward research, education and innovation opportunities in precision agriculture","Precision Agriculture","","20","1","10.1007/s11119-018-9583-4","M. A. YostK. A. SudduthC. L. WalthallN. R. Kitchen","2019","http://link.springer.com/article/10.1007/s11119-018-9583-4","Article"
"Interactive tabletops in education","International Journal of Computer-Supported Collaborative Learning","","6","4","10.1007/s11412-011-9127-7","Pierre DillenbourgMichael Evans","2011","http://link.springer.com/article/10.1007/s11412-011-9127-7","Article"
"Reading the tea leaves in an intelligent Coffee Corner: Challenges for understanding behavior","Behavior Research Methods","","41","3","10.3758/BRM.41.3.820","Ingrid MulderGabriele LenziniMortaza S. BarghBob Hulsebosch","2009","http://link.springer.com/article/10.3758/BRM.41.3.820","Article"
"Towards understanding interactions between Sustainable Development Goals: the role of environment–human linkages","Sustainability Science","","15","6","10.1007/s11625-020-00799-6","Jörn P. W. ScharlemannRebecca C. BrockNicholas BalfourClaire BrownNeil D. BurgessMiriam K. GuthDaniel J. IngramRichard LaneJuliette G. C. MartinSylvia WicanderValerie Kapos","2020","http://link.springer.com/article/10.1007/s11625-020-00799-6","Article"
"In sweet harmony or in bitter discord? How cultural values and stakeholder requirements shape and users read an urban computing technology","AI & SOCIETY","","34","3","10.1007/s00146-017-0724-5","Leena Ventä-OlkkonenNetta IivariArto Lanamäki","2019","http://link.springer.com/article/10.1007/s00146-017-0724-5","Article"
"Culture-based artefacts to inform ICT design: foundations and practice","AI & SOCIETY","","34","3","10.1007/s00146-017-0743-2","Lara S. G. PiccoloRoberto Pereira","2019","http://link.springer.com/article/10.1007/s00146-017-0743-2","Article"
"The misery of digital organisations and the semiotic nature of IT","AI & SOCIETY","","23","3","10.1007/s00146-006-0066-1","Peter Brödner","2009","http://link.springer.com/article/10.1007/s00146-006-0066-1","Article"
"Waves and forms: constructing the cultural in design","AI & SOCIETY","","34","3","10.1007/s00146-017-0713-8","Ammar HalabiBasile Zimmermann","2019","http://link.springer.com/article/10.1007/s00146-017-0713-8","Article"
"Promoting inequality? Self-monitoring applications and the problem of social justice","AI & SOCIETY","","","","10.1007/s00146-018-0835-7","Katrin PaldanHanno SauerNils-Frederic Wagner","2018","http://link.springer.com/article/10.1007/s00146-018-0835-7","Article"
