Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Advances in Integrated Design and Production II","Lecture Notes in Mechanical Engineering","","","","10.1007/978-3-031-23615-0","Lahcen AzrarAbdelilah JalidSamir LamouriAli SiadatMourad Taha JananFakher ChaariMohamed Haddar","2023","http://link.springer.com/book/10.1007/978-3-031-23615-0","Book"
"HCI International 2023 Posters","Communications in Computer and Information Science","","","","10.1007/978-3-031-35998-9","Constantine StephanidisMargherita AntonaStavroula NtoaGavriel Salvendy","2023","http://link.springer.com/book/10.1007/978-3-031-35998-9","Book"
"System Architecture Design and Platform Development Strategies","","","","","10.1007/978-3-030-97695-8","Tobias Münch","2022","http://link.springer.com/book/10.1007/978-3-030-97695-8","Book"
"Occupational and Environmental Safety and Health IV","Studies in Systems, Decision and Control","","","","10.1007/978-3-031-12547-8","Pedro M. ArezesJ. Santos BaptistaRui B. MeloJacqueline Castelo BrancoPaula CarneiroAna ColimNélson CostaSusana CostaJ. DuarteJ. C. GuedesGonçalo Perestrelo","2023","http://link.springer.com/book/10.1007/978-3-031-12547-8","Book"
"Smart Objects and Technologies for Social Good","Lecture Notes of the Institute for Computer Sciences, Social Informatics and Telecommunications Engineering","","","","10.1007/978-3-030-91421-9","Ivan Miguel PiresProf. Dr. Susanna SpinsanteProf. Eftim ZdravevskiPetre Lameski","2021","http://link.springer.com/book/10.1007/978-3-030-91421-9","Book"
"Towards Connected and Autonomous Vehicle Highways","EAI/Springer Innovations in Communication and Computing","","","","10.1007/978-3-030-66042-0","Umar Zakir Abdul HamidDr. Fadi Al-Turjman","2021","http://link.springer.com/book/10.1007/978-3-030-66042-0","Book"
"International Dimensions of Sustainable Management","CSR, Sustainability, Ethics & Governance","","","","10.1007/978-3-030-04819-8","René SchmidpeterNicholas CapaldiSamuel O. IdowuAnika Stürenberg Herrera","2019","http://link.springer.com/book/10.1007/978-3-030-04819-8","Book"
"Socio-Technical Aspects in Security","Lecture Notes in Computer Science","","","","10.1007/978-3-031-10183-0","Simon ParkinLuca Viganò","2022","http://link.springer.com/book/10.1007/978-3-031-10183-0","Book"
"Public Relations and the Digital","Communicating in Professions and Organizations","","","","10.1007/978-3-031-13956-7","Clea Bourne","2022","http://link.springer.com/book/10.1007/978-3-031-13956-7","Book"
"Early Detection of Mental Health Disorders by Social Media Monitoring","Studies in Computational Intelligence","","","","10.1007/978-3-031-04431-1","Fabio CrestaniDavid E. LosadaJavier Parapar","2022","http://link.springer.com/book/10.1007/978-3-031-04431-1","Book"
"Research Methods in International Business","JIBS Special Collections","","","","10.1007/978-3-030-22113-3","Lorraine EdenBo Bernhard NielsenAlain Verbeke","2020","http://link.springer.com/book/10.1007/978-3-030-22113-3","Book"
"ISUW 2020","Lecture Notes in Electrical Engineering","","","","10.1007/978-981-16-9008-2","Reji Kumar PillaiProf. Girish GhatikarVijay L. SonavaneB. P. Singh","2022","http://link.springer.com/book/10.1007/978-981-16-9008-2","Book"
"Advances in Production","Lecture Notes in Networks and Systems","","","","10.1007/978-3-031-45021-1","Anna BurdukAndre BatakoJosé MachadoRyszard WyczółkowskiKatarzyna AntoszArkadiusz Gola","2023","http://link.springer.com/book/10.1007/978-3-031-45021-1","Book"
"Explainable Artificial Intelligence: What Do You Need to Know?","Augmented Cognition. Theoretical and Technological Approaches","","","","10.1007/978-3-030-50353-6_20","Sam HepenstalDavid McNeish","2020","http://link.springer.com/chapter/10.1007/978-3-030-50353-6_20","Chapter"
"Computational Intelligence for Water and Environmental Sciences","Studies in Computational Intelligence","","","","10.1007/978-981-19-2519-1","Dr. Omid Bozorg-HaddadBabak Zolghadr-Asli","2022","http://link.springer.com/book/10.1007/978-981-19-2519-1","Book"
"Methods and Applications for Modeling and Simulation of Complex Systems","Communications in Computer and Information Science","","","","10.1007/978-981-99-7243-2","Fazilah HassanNoorhazirah SunarMohd Ariffanan Mohd BasriMohd Saiful Azimi MahmudMohamad Hafis Izran IshakMohamed Sultan Mohamed Ali","2024","http://link.springer.com/book/10.1007/978-981-99-7243-2","Book"
"Consciousness-Based Leadership and Management, Volume 2","Palgrave Studies in Workplace Spirituality and Fulfillment","","","","10.1007/978-3-031-05839-4","Anil K. Maheshwari","2023","http://link.springer.com/book/10.1007/978-3-031-05839-4","Book"
"What Can We Learn from the History of Participatory Design?","Participatory Design","","","","10.1007/978-3-031-02235-7_3","Susanne BødkerChristian DindlerOle S. IversenRachel C. Smith","2022","http://link.springer.com/chapter/10.1007/978-3-031-02235-7_3","Chapter"
"Proceedings TEEM 2022: Tenth International Conference on Technological Ecosystems for Enhancing Multiculturality","Lecture Notes in Educational Technology","","","","10.1007/978-981-99-0942-1","Francisco José García-PeñalvoAlicia García-Holgado","2023","http://link.springer.com/book/10.1007/978-981-99-0942-1","Book"
"The Palgrave Handbook of the Public Servant","","","","","10.1007/978-3-030-29980-4","Prof. Helen SullivanProf. Helen DickinsonHayley Henderson","2021","http://link.springer.com/referencework/10.1007/978-3-030-29980-4","ReferenceWork"
"Rethinking Technology and Engineering","Philosophy of Engineering and Technology","","","","10.1007/978-3-031-25233-4","Albrecht FritzscheAndrés Santa-María","2023","http://link.springer.com/book/10.1007/978-3-031-25233-4","Book"
"CSR marketing through social media and contextual effects on stakeholder engagement: a multinational cross-industry analysis","Information Systems Frontiers","","","","10.1007/s10796-022-10273-6","Arash Khalili NasrMona RashidiradVignesh YoganathanAshkan Salehi Sadaghiani","2022","http://link.springer.com/article/10.1007/s10796-022-10273-6","Article"
"Successfully Managing S/4HANA Projects","Management for Professionals","","","","10.1007/978-3-030-86084-4","Denise Banks-GrasedyckEckhard LippkeHans OelfinReinhold SchwaigerDr. Volker Seemann","2022","http://link.springer.com/book/10.1007/978-3-030-86084-4","Book"
"The Semantic Web","Lecture Notes in Computer Science","","","","10.1007/978-3-030-49461-2","Andreas HarthSabrina KirraneAxel-Cyrille Ngonga NgomoHeiko PaulheimAnisa RulaAnna Lisa GentileDr. Peter HaaseMichael Cochez","2020","http://link.springer.com/book/10.1007/978-3-030-49461-2","Book"
"From Tool to Partner: The Evolution of Human-Computer Interaction","Synthesis Lectures on Human-Centered Informatics","","","","10.1007/978-3-031-02218-0","Jonathan Grudin","2017","http://link.springer.com/book/10.1007/978-3-031-02218-0","Book"
"Solutions Architecture","","","","","10.1007/978-1-4842-9657-8","Wasim Rajput","2023","http://link.springer.com/book/10.1007/978-1-4842-9657-8","Book"
"Advances in Service and Industrial Robotics","Mechanisms and Machine Science","","","","10.1007/978-3-031-32606-6","Tadej PetričAleš UdeLeon Žlajpah","2023","http://link.springer.com/book/10.1007/978-3-031-32606-6","Book"
"Information and Communication Technologies in Tourism 2022","","","","","10.1007/978-3-030-94751-4","Dr. Jason L. StienmetzDr. Berta Ferrer-RosellDr. David Massimo","2022","http://link.springer.com/book/10.1007/978-3-030-94751-4","Book"
"Conversations on African Philosophy of Mind, Consciousness and Artificial Intelligence","","","","","10.1007/978-3-031-36163-0","Aribiah David AttoeSegun Samuel TemitopeVictor NwekeJohn UmezurikeJonathan Okeke Chimakonam","2023","http://link.springer.com/book/10.1007/978-3-031-36163-0","Book"
"Manufacturing Driving Circular Economy","Lecture Notes in Mechanical Engineering","","","","10.1007/978-3-031-28839-5","Holger KohlGünther SeligerFranz Dietrich","2023","http://link.springer.com/book/10.1007/978-3-031-28839-5","Book"
"Study 2: Categorizing Persuasive Technology for Participatory Design","Revolutionizing Workshops","","","","10.1007/978-3-658-33312-6_4","Max Jalowski","2021","http://link.springer.com/chapter/10.1007/978-3-658-33312-6_4","Chapter"
"Proceedings of the 4th International Conference on Big Data Analytics for Cyber-Physical System in Smart City - Volume 2","Lecture Notes on Data Engineering and Communications Technologies","","","","10.1007/978-981-99-1157-8","Mohammed AtiquzzamanNeil Yuwen YenZheng Xu","2023","http://link.springer.com/book/10.1007/978-981-99-1157-8","Book"
"Human-Computer Interaction – INTERACT 2021","Lecture Notes in Computer Science","","","","10.1007/978-3-030-85610-6","Carmelo ArditoRosa LanzilottiAlessio MaliziaHelen PetrieAntonio PiccinnoDr. Giuseppe DesoldaKori Inkpen","2021","http://link.springer.com/book/10.1007/978-3-030-85610-6","Book"
"Cognitive architectures for artificial intelligence ethics","AI & SOCIETY","","38","2","10.1007/s00146-022-01452-9","Steve J. BickleyBenno Torgler","2023","http://link.springer.com/article/10.1007/s00146-022-01452-9","Article"
"Cultural Robotics: Social Robots and Their Emergent Cultural Ecologies","Springer Series on Cultural Computing","","","","10.1007/978-3-031-28138-9","Belinda J. DunstanJeffrey T. K. V. KohDeborah Turnbull TillmanScott Andrew Brown","2023","http://link.springer.com/book/10.1007/978-3-031-28138-9","Book"
"Advanced Technologies for Humanity","Lecture Notes on Data Engineering and Communications Technologies","","","","10.1007/978-3-030-94188-8","Rajaa SaidiBrahim El BhiriYassine MalehAyman MosallamMohammed Essaaidi","2022","http://link.springer.com/book/10.1007/978-3-030-94188-8","Book"
"Design Thinking Research","Understanding Innovation","","","","10.1007/978-3-031-36103-6","Christoph MeinelLarry Leifer","2023","http://link.springer.com/book/10.1007/978-3-031-36103-6","Book"
"Teledermatology","Updates in Clinical Dermatology","","","","10.1007/978-3-031-27276-9","Joseph C English III","2023","http://link.springer.com/book/10.1007/978-3-031-27276-9","Book"
"Systematic Innovation Partnerships with Artificial Intelligence and Information Technology","IFIP Advances in Information and Communication Technology","","","","10.1007/978-3-031-17288-5","Robert NowakJerzy ChrząszczStelian Brad","2022","http://link.springer.com/book/10.1007/978-3-031-17288-5","Book"
"Proceedings of The 17th East Asian-Pacific Conference on Structural Engineering and Construction, 2022","Lecture Notes in Civil Engineering","","","","10.1007/978-981-19-7331-4","Guoqing GengXudong QianLeong Hien PohSze Dai Pang","2023","http://link.springer.com/book/10.1007/978-981-19-7331-4","Book"
"Architectural Intelligence","","","","","10.1007/978-981-15-6568-7","Philip F. YuanMike XieNeil LeachJiawei YaoXiang Wang","2020","http://link.springer.com/book/10.1007/978-981-15-6568-7","Book"
"E-Business. Digital Empowerment for an Intelligent Future","Lecture Notes in Business Information Processing","","","","10.1007/978-3-031-32299-0","Yiliu TuMaomao Chi","2023","http://link.springer.com/book/10.1007/978-3-031-32299-0","Book"
"HCI in Mobility, Transport, and Automotive Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-030-22666-4","Prof. Dr. Heidi Krömker","2019","http://link.springer.com/book/10.1007/978-3-030-22666-4","Book"
"Computational Science and Its Applications – ICCSA 2022 Workshops","Lecture Notes in Computer Science","","","","10.1007/978-3-031-10536-4","Osvaldo GervasiBeniamino MurganteSanjay MisraAna Maria A. C. RochaChiara Garau","2022","http://link.springer.com/book/10.1007/978-3-031-10536-4","Book"
"Intelligent Systems in Production Engineering and Maintenance III","Lecture Notes in Mechanical Engineering","","","","10.1007/978-3-031-44282-7","Anna BurdukAndre D. L. BatakoJosé MachadoRyszrad WyczółkowskiEwa DostatniIzabela Rojek","2024","http://link.springer.com/book/10.1007/978-3-031-44282-7","Book"
"Proceedings of the Canadian Society of Civil Engineering Annual Conference 2022","Lecture Notes in Civil Engineering","","","","10.1007/978-3-031-34593-7","Rishi GuptaMin SunSvetlana BrzevM. Shahria AlamKelvin Tsun Wai NgJianbing LiAshraf El DamattyClark Lim","2023","http://link.springer.com/book/10.1007/978-3-031-34593-7","Book"
"The International Encyclopedia of Higher Education Systems and Institutions","","","","","10.1007/978-94-017-8905-9","Pedro Nuno TeixeiraJung Cheol Shin","2020","http://link.springer.com/referencework/10.1007/978-94-017-8905-9","ReferenceWork"
"An Introduction to Project Modeling and Planning","Springer Texts in Business and Economics","","","","10.1007/978-3-030-61423-2","Gündüz UlusoyÖncü Hazır","2021","http://link.springer.com/book/10.1007/978-3-030-61423-2","Book"
"Design Science Research. Cases","Progress in IS","","","","10.1007/978-3-030-46781-4","Prof. Dr. Jan vom BrockeProf. Alan HevnerProf. Dr. Alexander Maedche","2020","http://link.springer.com/book/10.1007/978-3-030-46781-4","Book"
"Stakeholder Engagement for Improved School Policy: Development and Implementation","Canadian Journal of Public Health","","101","2","10.1007/BF03405621","Claire Avison","2010","http://link.springer.com/article/10.1007/BF03405621","Article"
"Adaptive Urban Transformation","The Urban Book Series","","","","10.1007/978-3-030-89828-1","Steffen NijhuisYimin SunEckart Lange","2023","http://link.springer.com/book/10.1007/978-3-030-89828-1","Book"
"Towards an Equitable Digital Society: Artificial Intelligence (AI) and Corporate Digital Responsibility (CDR)","Society","","58","3","10.1007/s12115-021-00594-8","Karen ElliottRob PricePatricia ShawTasos SpiliotopoulosMagdalene NgKovila CoopamootooAad van Moorsel","2021","http://link.springer.com/article/10.1007/s12115-021-00594-8","Article"
"Innovations and Economic and Social Changes due to Artificial Intelligence: The State of the Art","Studies in Systems, Decision and Control","","","","10.1007/978-3-031-33461-0","Domenico MarinoMelchiorre Alberto Monaca","2023","http://link.springer.com/book/10.1007/978-3-031-33461-0","Book"
"Strategic Innovative Marketing and Tourism","Springer Proceedings in Business and Economics","","","","10.1007/978-3-030-36126-6","Prof. Androniki KavouraProf. Efstathios KefallonitisProf. Prokopios Theodoridis","2020","http://link.springer.com/book/10.1007/978-3-030-36126-6","Book"
"AIS Adoption Challenges: The Role of Interactions Between Humans and Artificial Intelligence in Adoption of Adaptive Learning","HCI International 2022 - Late Breaking Papers. Interaction in New Media, Learning and Games","","","","10.1007/978-3-031-22131-6_29","Baran Osmanoglu","2022","http://link.springer.com/chapter/10.1007/978-3-031-22131-6_29","Chapter"
"Reliability and Statistics in Transportation and Communication","Lecture Notes in Networks and Systems","","","","10.1007/978-3-031-26655-3","Igor KabashkinIrina YatskivOlegas Prentkovskis","2023","http://link.springer.com/book/10.1007/978-3-031-26655-3","Book"
